var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dateTime_X,dateTime_Y,diff_time,n,Slope,RMSE,MAPE,Bias,Error
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T100927_RHOW.csv,VIIRS_N,TRIOS,16.535986,36.026093,16.482826,36.025699,4.79,2024-08-11T08:48:01Z,2024-08-11T08:09:27Z,39,5,0.78,0.0054,21.7,-26.6,26.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T104759_RHOW.csv,TRIOS,VIIRS_N,16.449817,36.032326,16.464884,36.059799,3.35,2024-08-11T08:47:59Z,2024-08-11T08:48:01Z,0,4,1.34,0.0064,21.4,19,19
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T104759_RHOW.csv,VIIRS_N,TRIOS,16.464884,36.059799,16.449817,36.032326,3.35,2024-08-11T08:48:01Z,2024-08-11T08:47:59Z,0,4,0.74,0.0064,17.2,-19,19
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T105307_RHOW.csv,TRIOS,VIIRS_N,16.443555,36.035663,16.435709,36.048664,1.61,2024-08-11T08:53:07Z,2024-08-11T10:30:00Z,97,5,1.13,0.0027,18.9,12.1,12.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T105307_RHOW.csv,VIIRS_N,TRIOS,16.435709,36.048664,16.443555,36.035663,1.61,2024-08-11T10:30:00Z,2024-08-11T08:53:07Z,97,5,0.88,0.0027,14.4,-12.1,12.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T122927_RHOW.csv,TRIOS,VIIRS_N,16.27564,36.070651,16.305252,36.048916,3.6,2024-08-11T10:29:27Z,2024-08-11T10:30:00Z,1,4,1.05,0.0014,6.1,5.5,5.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T122927_RHOW.csv,VIIRS_N,TRIOS,16.305252,36.048916,16.27564,36.070651,3.6,2024-08-11T10:30:00Z,2024-08-11T10:29:27Z,1,4,0.95,0.0014,5.7,-5.5,5.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T101056_RHOW.csv,TRIOS,VIIRS_N,15.158378,36.579708,17.86989,38.304047,307.03,2024-08-12T08:10:56Z,2024-08-12T08:30:01Z,19,5,1.93,0.0139,58.8,40.8,40.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T101056_RHOW.csv,VIIRS_N,TRIOS,17.86989,38.304047,15.158378,36.579708,307.03,2024-08-12T08:30:01Z,2024-08-12T08:10:56Z,19,5,0.49,0.0139,34.8,-40.8,40.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T103643_RHOW.csv,TRIOS,VIIRS_N,15.14736,36.572275,17.86989,38.304047,308.31,2024-08-12T08:36:43Z,2024-08-12T08:30:01Z,7,4,2.01,0.0151,64,56.5,56.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T103643_RHOW.csv,VIIRS_N,TRIOS,17.86989,38.304047,15.14736,36.572275,308.31,2024-08-12T08:30:01Z,2024-08-12T08:36:43Z,7,4,0.46,0.0151,37.5,-56.5,56.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T104536_RHOW.csv,TRIOS,VIIRS_N,15.143431,36.570156,15.166032,36.566666,2.06,2024-08-12T08:45:36Z,2024-08-12T10:06:00Z,80,5,1.28,0.0046,20.8,24,24
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T104536_RHOW.csv,VIIRS_N,TRIOS,15.166032,36.566666,15.143431,36.570156,2.06,2024-08-12T10:06:00Z,2024-08-12T08:45:36Z,80,5,0.77,0.0046,16.7,-24,24
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T112613_RHOW.csv,TRIOS,VIIRS_N,15.126526,36.571358,15.156082,36.565414,2.72,2024-08-12T09:26:13Z,2024-08-12T10:06:00Z,40,5,1.15,0.0027,10.5,12.3,12.3
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T112613_RHOW.csv,VIIRS_N,TRIOS,15.156082,36.565414,15.126526,36.571358,2.72,2024-08-12T10:06:00Z,2024-08-12T09:26:13Z,40,5,0.86,0.0027,9.3,-12.3,12.3
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T113136_RHOW.csv,TRIOS,VIIRS_N,15.130457,36.580312,15.156877,36.571785,2.55,2024-08-12T09:31:36Z,2024-08-12T10:06:00Z,34,5,1.16,0.0026,15.4,8.3,12.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T113136_RHOW.csv,VIIRS_N,TRIOS,15.156877,36.571785,15.130457,36.580312,2.55,2024-08-12T10:06:00Z,2024-08-12T09:31:36Z,34,5,0.86,0.0026,17.2,-8.3,12.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T113635_RHOW.csv,TRIOS,VIIRS_N,15.13428,36.588713,15.155534,36.578888,2.19,2024-08-12T09:36:35Z,2024-08-12T10:06:00Z,29,5,1.16,0.0028,14.6,9.1,13.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T113635_RHOW.csv,VIIRS_N,TRIOS,15.155534,36.578888,15.13428,36.588713,2.19,2024-08-12T10:06:00Z,2024-08-12T09:36:35Z,29,5,0.86,0.0028,14.9,-9.1,13.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T114701_RHOW.csv,TRIOS,VIIRS_N,15.142036,36.605829,15.164155,36.587208,2.86,2024-08-12T09:47:01Z,2024-08-12T10:06:00Z,19,5,1.27,0.0042,20,11.4,21.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T114701_RHOW.csv,VIIRS_N,TRIOS,15.164155,36.587208,15.142036,36.605829,2.86,2024-08-12T10:06:00Z,2024-08-12T09:47:01Z,19,5,0.78,0.0042,19.9,-11.4,21.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T120232_RHOW.csv,TRIOS,VIIRS_N,15.156697,36.624387,15.180089,36.610973,2.57,2024-08-12T10:02:32Z,2024-08-12T10:06:00Z,3,5,1.16,0.0026,16.4,7.1,12.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T120232_RHOW.csv,VIIRS_N,TRIOS,15.180089,36.610973,15.156697,36.624387,2.57,2024-08-12T10:06:00Z,2024-08-12T10:02:32Z,3,5,0.86,0.0026,21,-7.1,12.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T120825_RHOW.csv,TRIOS,VIIRS_N,15.16063,36.637009,15.187402,36.626427,2.67,2024-08-12T10:08:25Z,2024-08-12T10:06:00Z,2,4,1.22,0.0038,16.1,15.2,15.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T120825_RHOW.csv,VIIRS_N,TRIOS,15.187402,36.626427,15.16063,36.637009,2.67,2024-08-12T10:06:00Z,2024-08-12T10:08:25Z,2,4,0.81,0.0038,13.8,-15.2,15.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T121332_RHOW.csv,TRIOS,VIIRS_N,15.160808,36.643068,15.167989,36.687553,4.99,2024-08-12T10:13:32Z,2024-08-12T10:06:00Z,8,5,1.01,9e-4,17.4,-0.1,5.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240812T121332_RHOW.csv,VIIRS_N,TRIOS,15.167989,36.687553,15.160808,36.643068,4.99,2024-08-12T10:06:00Z,2024-08-12T10:13:32Z,8,5,0.98,9e-4,30.4,0.1,5.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T100254_RHOW.csv,TRIOS,VIIRS_N,15.645168,36.85477,15.664104,36.846432,1.93,2024-08-13T08:02:54Z,2024-08-13T09:48:00Z,105,5,1.16,0.0049,76.2,24.6,24.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T100254_RHOW.csv,VIIRS_N,TRIOS,15.664104,36.846432,15.645168,36.85477,1.93,2024-08-13T09:48:00Z,2024-08-13T08:02:54Z,105,5,0.86,0.0049,32.9,-24.6,24.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T101805_RHOW.csv,TRIOS,VIIRS_N,15.646745,36.856725,15.664104,36.846432,1.92,2024-08-13T08:18:05Z,2024-08-13T09:48:00Z,90,5,1.19,0.0054,76.6,27.2,27.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T101805_RHOW.csv,VIIRS_N,TRIOS,15.664104,36.846432,15.646745,36.856725,1.92,2024-08-13T09:48:00Z,2024-08-13T08:18:05Z,90,5,0.84,0.0054,34.1,-27.2,27.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T102853_RHOW.csv,TRIOS,VIIRS_N,15.648158,36.858453,15.672708,36.847794,2.49,2024-08-13T08:28:53Z,2024-08-13T09:48:00Z,79,5,1.2,0.0054,77.5,27,27
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T102853_RHOW.csv,VIIRS_N,TRIOS,15.672708,36.847794,15.648158,36.858453,2.49,2024-08-13T09:48:00Z,2024-08-13T08:28:53Z,79,5,0.84,0.0054,34.3,-27,27
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T111027_RHOW.csv,TRIOS,VIIRS_N,15.598117,36.923126,15.109642,40.163563,363.22,2024-08-13T09:10:27Z,2024-08-13T09:54:01Z,44,5,0.65,0.0072,73.1,-20.8,32.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T111027_RHOW.csv,VIIRS_N,TRIOS,15.109642,40.163563,15.598117,36.923126,363.22,2024-08-13T09:54:01Z,2024-08-13T09:10:27Z,44,5,1.35,0.0072,58.8,20.8,32.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T112027_RHOW.csv,TRIOS,VIIRS_N,15.585597,36.938744,15.109642,40.163563,361.37,2024-08-13T09:20:27Z,2024-08-13T09:54:01Z,34,5,0.64,0.0077,67.6,-23.1,30.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T112027_RHOW.csv,VIIRS_N,TRIOS,15.109642,40.163563,15.585597,36.938744,361.37,2024-08-13T09:54:01Z,2024-08-13T09:20:27Z,34,5,1.37,0.0077,61.9,23.1,30.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T112547_RHOW.csv,TRIOS,VIIRS_N,15.5784,36.94705,15.100689,40.162174,360.31,2024-08-13T09:25:47Z,2024-08-13T09:54:01Z,28,5,0.64,0.0078,63.5,-29.5,29.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T112547_RHOW.csv,VIIRS_N,TRIOS,15.100689,40.162174,15.5784,36.94705,360.31,2024-08-13T09:54:01Z,2024-08-13T09:25:47Z,28,5,1.43,0.0078,63.8,29.5,29.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T141327_RHOW.csv,TRIOS,VIIRS_N,15.331061,37.199518,14.921616,40.134319,328.63,2024-08-13T12:13:27Z,2024-08-13T09:54:01Z,139,5,1.06,0.0012,13.6,4.3,6.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240813T141327_RHOW.csv,VIIRS_N,TRIOS,14.921616,40.134319,15.331061,37.199518,328.63,2024-08-13T09:54:01Z,2024-08-13T12:13:27Z,139,5,0.94,0.0012,18.4,-4.3,6.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T094857_RHOW.csv,TRIOS,VIIRS_N,15.494843,37.590632,15.521461,37.575153,2.91,2024-08-14T07:48:57Z,2024-08-14T09:30:01Z,101,5,1.02,6e-4,16.9,-4.2,4.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T094857_RHOW.csv,VIIRS_N,TRIOS,15.521461,37.575153,15.494843,37.590632,2.91,2024-08-14T09:30:01Z,2024-08-14T07:48:57Z,101,5,0.98,6e-4,46.6,4.2,4.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T100247_RHOW.csv,TRIOS,VIIRS_N,15.489222,37.584957,15.521461,37.575153,3.05,2024-08-14T08:02:47Z,2024-08-14T09:30:01Z,87,5,1,8e-4,17.4,-6.9,6.9
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T100247_RHOW.csv,VIIRS_N,TRIOS,15.521461,37.575153,15.489222,37.584957,3.05,2024-08-14T09:30:01Z,2024-08-14T08:02:47Z,87,5,1,8e-4,41.9,6.9,6.9
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T101309_RHOW.csv,TRIOS,VIIRS_N,15.48502,37.581365,15.509743,37.572762,2.38,2024-08-14T08:13:09Z,2024-08-14T09:30:01Z,77,5,1.02,5e-4,13.1,-3.2,3.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T101309_RHOW.csv,VIIRS_N,TRIOS,15.509743,37.572762,15.48502,37.581365,2.38,2024-08-14T09:30:01Z,2024-08-14T08:13:09Z,77,5,0.98,5e-4,26,3.2,3.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T102320_RHOW.csv,TRIOS,VIIRS_N,15.481237,37.578267,15.507367,37.566277,2.66,2024-08-14T08:23:20Z,2024-08-14T09:30:01Z,67,5,0.98,0.001,16.1,-6.7,6.7
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T102320_RHOW.csv,VIIRS_N,TRIOS,15.507367,37.566277,15.481237,37.578267,2.66,2024-08-14T09:30:01Z,2024-08-14T08:23:20Z,67,5,1.02,0.001,32.2,6.7,6.7
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T102828_RHOW.csv,TRIOS,VIIRS_N,15.479555,37.576855,15.507367,37.566277,2.72,2024-08-14T08:28:28Z,2024-08-14T09:30:01Z,62,5,0.97,0.001,14.9,-6.7,6.7
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T102828_RHOW.csv,VIIRS_N,TRIOS,15.507367,37.566277,15.479555,37.576855,2.72,2024-08-14T09:30:01Z,2024-08-14T08:28:28Z,62,5,1.03,0.001,27.6,6.7,6.7
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T103829_RHOW.csv,TRIOS,VIIRS_N,15.476803,37.575142,15.507367,37.566277,2.87,2024-08-14T08:38:29Z,2024-08-14T09:30:01Z,52,5,0.97,0.001,13.4,-6.1,6.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T103829_RHOW.csv,VIIRS_N,TRIOS,15.507367,37.566277,15.476803,37.575142,2.87,2024-08-14T09:30:01Z,2024-08-14T08:38:29Z,52,5,1.03,0.001,22.1,6.1,6.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T112844_RHOW.csv,TRIOS,VIIRS_N,15.49475,37.665803,15.52109,37.65517,2.61,2024-08-14T09:28:44Z,2024-08-14T09:30:01Z,1,5,0.91,0.0031,28.4,-15.1,15.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T112844_RHOW.csv,VIIRS_N,TRIOS,15.52109,37.65517,15.49475,37.665803,2.61,2024-08-14T09:30:01Z,2024-08-14T09:28:44Z,1,5,1.1,0.0031,76,15.1,15.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T114434_RHOW.csv,TRIOS,VIIRS_N,15.50315,37.697373,15.532566,37.697411,2.59,2024-08-14T09:44:34Z,2024-08-14T09:30:01Z,15,5,0.9,0.0034,31,-18.1,18.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T114434_RHOW.csv,VIIRS_N,TRIOS,15.532566,37.697411,15.50315,37.697373,2.59,2024-08-14T09:30:01Z,2024-08-14T09:44:34Z,15,5,1.1,0.0034,84.7,18.1,18.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T115503_RHOW.csv,TRIOS,VIIRS_N,15.509195,37.718128,15.588097,37.864513,17.71,2024-08-14T09:55:03Z,2024-08-14T09:30:01Z,25,5,0.82,0.0058,40,-33.8,33.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240814T115503_RHOW.csv,VIIRS_N,TRIOS,15.588097,37.864513,15.509195,37.718128,17.71,2024-08-14T09:30:01Z,2024-08-14T09:55:03Z,25,5,1.22,0.0058,154.9,33.8,33.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T090750_RHOW.csv,TRIOS,VIIRS_N,15.389395,38.539622,15.412045,38.525757,2.5,2024-08-15T07:07:50Z,2024-08-15T09:12:00Z,124,5,0.81,0.0037,26,-26.3,26.3
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T090750_RHOW.csv,VIIRS_N,TRIOS,15.412045,38.525757,15.389395,38.539622,2.5,2024-08-15T09:12:00Z,2024-08-15T07:07:50Z,124,5,1.22,0.0037,42.6,26.3,26.3
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T091800_RHOW.csv,TRIOS,VIIRS_N,15.387983,38.539258,15.413944,38.535664,2.3,2024-08-15T07:18:00Z,2024-08-15T09:12:00Z,114,5,0.88,0.0023,22.6,-15.6,15.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T091800_RHOW.csv,VIIRS_N,TRIOS,15.413944,38.535664,15.387983,38.539258,2.3,2024-08-15T09:12:00Z,2024-08-15T07:18:00Z,114,5,1.13,0.0023,40.8,15.6,15.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T094524_RHOW.csv,TRIOS,VIIRS_N,15.3841,38.537472,15.413944,38.535664,2.61,2024-08-15T07:45:24Z,2024-08-15T09:12:00Z,87,5,0.88,0.0023,14,-14.5,14.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T094524_RHOW.csv,VIIRS_N,TRIOS,15.413944,38.535664,15.3841,38.537472,2.61,2024-08-15T09:12:00Z,2024-08-15T07:45:24Z,87,5,1.14,0.0023,16.4,14.5,14.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T102922_RHOW.csv,TRIOS,VIIRS_N,15.37505,38.533955,15.400984,38.53244,2.26,2024-08-15T08:29:22Z,2024-08-15T09:12:00Z,43,5,0.84,0.0031,19,-21,21
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T102922_RHOW.csv,VIIRS_N,TRIOS,15.400984,38.53244,15.37505,38.533955,2.26,2024-08-15T09:12:00Z,2024-08-15T08:29:22Z,43,5,1.19,0.0031,24.1,21,21
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T103947_RHOW.csv,TRIOS,VIIRS_N,15.366558,38.543917,15.400984,38.53244,3.26,2024-08-15T08:39:47Z,2024-08-15T09:12:00Z,32,5,0.85,0.0028,18.8,-19.6,19.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T103947_RHOW.csv,VIIRS_N,TRIOS,15.400984,38.53244,15.366558,38.543917,3.26,2024-08-15T09:12:00Z,2024-08-15T08:39:47Z,32,5,1.18,0.0028,24.3,19.6,19.6
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T110740_RHOW.csv,TRIOS,VIIRS_N,15.342067,38.56888,15.377,38.557236,3.31,2024-08-15T09:07:40Z,2024-08-15T09:12:00Z,4,5,0.81,0.0036,17.3,-20.4,20.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T110740_RHOW.csv,VIIRS_N,TRIOS,15.377,38.557236,15.342067,38.56888,3.31,2024-08-15T09:12:00Z,2024-08-15T09:07:40Z,4,5,1.24,0.0036,21.1,20.4,20.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T111757_RHOW.csv,TRIOS,VIIRS_N,15.333313,38.577862,15.36031,38.563366,2.85,2024-08-15T09:17:57Z,2024-08-15T09:12:00Z,6,5,0.83,0.0029,25,-16,16
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T111757_RHOW.csv,VIIRS_N,TRIOS,15.36031,38.563366,15.333313,38.577862,2.85,2024-08-15T09:12:00Z,2024-08-15T09:17:57Z,6,5,1.2,0.0029,21.5,16,16
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T115408_RHOW.csv,TRIOS,VIIRS_N,15.302222,38.608387,15.285815,38.656181,5.51,2024-08-15T09:54:08Z,2024-08-15T09:12:00Z,42,5,0.86,0.0025,31.3,-12.3,13.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240815T115408_RHOW.csv,VIIRS_N,TRIOS,15.285815,38.656181,15.302222,38.608387,5.51,2024-08-15T09:12:00Z,2024-08-15T09:54:08Z,42,5,1.16,0.0025,21.4,12.3,13.1
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T104548_RHOW.csv,TRIOS,VIIRS_J1,19.453936,35.913342,19.449856,35.898346,1.71,2024-08-10T08:45:48Z,2024-08-10T09:30:01Z,44,5,1.04,0.0023,66.9,11.6,11.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T104548_RHOW.csv,VIIRS_J1,TRIOS,19.449856,35.898346,19.453936,35.913342,1.71,2024-08-10T09:30:01Z,2024-08-10T08:45:48Z,44,5,0.96,0.0023,26.1,-11.6,11.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T113703_RHOW.csv,TRIOS,VIIRS_J1,19.361476,35.909326,19.394764,35.895962,3.35,2024-08-10T09:37:03Z,2024-08-10T09:30:01Z,7,5,1.03,0.0015,22.7,6.5,6.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T113703_RHOW.csv,VIIRS_J1,TRIOS,19.394764,35.895962,19.361476,35.909326,3.35,2024-08-10T09:30:01Z,2024-08-10T09:37:03Z,7,5,0.97,0.0015,15.7,-6.5,6.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T114709_RHOW.csv,TRIOS,VIIRS_J1,19.339481,35.909441,19.366285,35.898117,2.73,2024-08-10T09:47:09Z,2024-08-10T09:30:01Z,17,5,1.02,0.0012,19.7,4.5,4.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T114709_RHOW.csv,VIIRS_J1,TRIOS,19.366285,35.898117,19.339481,35.909441,2.73,2024-08-10T09:30:01Z,2024-08-10T09:47:09Z,17,5,0.98,0.0012,13.9,-4.5,4.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T120235_RHOW.csv,TRIOS,VIIRS_J1,19.306159,35.910015,19.337765,35.900265,3.05,2024-08-10T10:02:35Z,2024-08-10T09:30:01Z,33,5,0.97,7e-4,18,2,2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T120235_RHOW.csv,VIIRS_J1,TRIOS,19.337765,35.900265,19.306159,35.910015,3.05,2024-08-10T09:30:01Z,2024-08-10T10:02:35Z,33,5,1.03,7e-4,12.2,-2,2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T122936_RHOW.csv,TRIOS,VIIRS_J1,19.246183,35.910646,19.262632,35.901485,1.8,2024-08-10T10:29:36Z,2024-08-10T09:30:01Z,60,5,0.97,6e-4,12.7,1.5,1.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T122936_RHOW.csv,VIIRS_J1,TRIOS,19.262632,35.901485,19.246183,35.910646,1.8,2024-08-10T09:30:01Z,2024-08-10T10:29:36Z,60,5,1.03,6e-4,9.7,-1.5,1.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T124602_RHOW.csv,TRIOS,VIIRS_J1,19.210498,35.911087,19.233931,35.903618,2.27,2024-08-10T10:46:02Z,2024-08-10T09:30:01Z,76,5,0.96,8e-4,3.1,-2.3,2.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T124602_RHOW.csv,VIIRS_J1,TRIOS,19.233931,35.903618,19.210498,35.911087,2.27,2024-08-10T09:30:01Z,2024-08-10T10:46:02Z,76,5,1.04,8e-4,3.1,2.3,2.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T131307_RHOW.csv,TRIOS,VIIRS_J1,19.140775,35.911977,19.158339,35.904781,1.77,2024-08-10T11:13:07Z,2024-08-10T09:30:01Z,103,5,0.97,6e-4,3.6,0.9,2.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T131307_RHOW.csv,VIIRS_J1,TRIOS,19.158339,35.904781,19.140775,35.911977,1.77,2024-08-10T09:30:01Z,2024-08-10T11:13:07Z,103,5,1.03,6e-4,3.5,-0.9,2.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T132916_RHOW.csv,TRIOS,VIIRS_J1,19.103294000000002,35.912474,19.123156,35.902504,2.11,2024-08-10T11:29:16Z,2024-08-10T09:30:01Z,119,5,1.02,0.0011,10.8,7.2,7.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240810T132916_RHOW.csv,VIIRS_J1,TRIOS,19.123156,35.902504,19.103294000000002,35.912474,2.11,2024-08-10T09:30:01Z,2024-08-10T11:29:16Z,119,5,0.98,0.0011,9.3,-7.2,7.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T100927_RHOW.csv,TRIOS,VIIRS_J1,16.482826,36.025699,16.529566,36.027592,4.21,2024-08-11T08:09:27Z,2024-08-11T09:12:01Z,63,5,1.12,0.0031,75,16.2,16.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T100927_RHOW.csv,VIIRS_J1,TRIOS,16.529566,36.027592,16.482826,36.025699,4.21,2024-08-11T09:12:01Z,2024-08-11T08:09:27Z,63,5,0.89,0.0031,28,-16.2,16.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T105307_RHOW.csv,TRIOS,VIIRS_J1,16.443555,36.035663,16.439749,36.064751,3.26,2024-08-11T08:53:07Z,2024-08-11T10:54:00Z,121,5,0.89,0.0026,30.5,-18.6,18.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T105307_RHOW.csv,VIIRS_J1,TRIOS,16.439749,36.064751,16.443555,36.035663,3.26,2024-08-11T10:54:00Z,2024-08-11T08:53:07Z,121,5,1.12,0.0026,325.4,18.6,18.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T125531_RHOW.csv,TRIOS,VIIRS_J1,16.228385,36.080807,16.258467,36.05117,4.27,2024-08-11T10:55:31Z,2024-08-11T10:54:00Z,2,3,0.9,0.0021,10.5,-11.5,11.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T125531_RHOW.csv,VIIRS_J1,TRIOS,16.258467,36.05117,16.228385,36.080807,4.27,2024-08-11T10:54:00Z,2024-08-11T10:55:31Z,2,3,1.11,0.0021,11.8,11.5,11.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T142904_RHOW.csv,TRIOS,VIIRS_J1,16.176034,36.078449,16.200916,36.04958,3.92,2024-08-11T12:29:04Z,2024-08-11T10:54:00Z,95,5,0.87,0.0028,21,-10.2,13.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240811T142904_RHOW.csv,VIIRS_J1,TRIOS,16.200916,36.04958,16.176034,36.078449,3.92,2024-08-11T10:54:00Z,2024-08-11T12:29:04Z,95,5,1.15,0.0028,17.9,10.2,13.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T101056_RHOW.csv,TRIOS,VIIRS_J1,15.158378,36.579708,15.202907,36.570126,4.12,2024-08-12T08:10:56Z,2024-08-12T08:54:01Z,43,5,1.32,0.0041,35.9,11.9,23.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T101056_RHOW.csv,VIIRS_J1,TRIOS,15.202907,36.570126,15.158378,36.579708,4.12,2024-08-12T08:54:01Z,2024-08-12T08:10:56Z,43,5,0.74,0.0041,1790,-11.9,23.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T104536_RHOW.csv,TRIOS,VIIRS_J1,15.143431,36.570156,15.168265,36.546303,3.46,2024-08-12T08:45:36Z,2024-08-12T10:36:00Z,110,5,1.15,0.0022,14.5,9.7,13.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T104536_RHOW.csv,VIIRS_J1,TRIOS,15.168265,36.546303,15.143431,36.570156,3.46,2024-08-12T10:36:00Z,2024-08-12T08:45:36Z,110,5,0.87,0.0022,15.2,-9.7,13.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T112613_RHOW.csv,TRIOS,VIIRS_J1,15.126526,36.571358,15.154676,36.545361,3.84,2024-08-12T09:26:13Z,2024-08-12T10:36:00Z,70,5,1.02,4e-4,7.3,-0.5,2
