var_name,sensor_X,sensor_Y,wavelength,n_clean,n_no_out,n_w_nm,n_w_nm_clean,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LU,HYPERNETS,TRIOS,634,55,46,46,46,0.7134,0.7722,0.7122,0.8324,0.9729,-0.19031,0.169027,0.476482,NA,TRUE,FALSE,0.822535,0.589075,22.0389,-0.23053,-0.045333,0.156854,0.109113,0.167954,0.336502,-30.0311,-4.7486,15.685,11.0687,16.7944,44.411
LU,TRIOS,HYPERNETS,634,55,46,46,46,1.0296,0.8829,1.0279,1.2014,1.4041,-0.669023,-0.203063,0.19562,NA,TRUE,FALSE,0.822535,0.589075,28.3791,-0.135582,0.047487,0.301008,0.106092,0.148221,0.391207,-15.685,4.7486,30.0311,11.0687,16.7944,44.411
LU,HYPERNETS,TRIOS,635,55,46,46,46,0.7121,0.7717,0.7109,0.8309,0.9711,-0.190154,0.168732,0.475798,NA,TRUE,FALSE,0.825468,0.590644,22.0727,-0.231898,-0.047488,0.156867,0.108717,0.167231,0.336814,-30.2623,-4.9856,15.6864,11.0718,16.7219,44.66
LU,TRIOS,HYPERNETS,635,55,46,46,46,1.0314,0.8832,1.0297,1.2035,1.4066,-0.669251,-0.203067,0.195805,NA,TRUE,FALSE,0.825468,0.590644,28.5166,-0.135592,0.049858,0.303318,0.107486,0.148746,0.391652,-15.6864,4.9856,30.2623,11.0718,16.7219,44.66
LU,HYPERNETS,TRIOS,636,55,46,46,46,0.7105,0.7711,0.7094,0.8291,0.9691,-0.188203,0.170043,0.47655,NA,TRUE,FALSE,0.828638,0.591975,22.1045,-0.23353,-0.049142,0.156912,0.108367,0.166431,0.333935,-30.5445,-5.1684,15.6908,11.188,16.7148,44.6519
LU,TRIOS,HYPERNETS,636,55,46,46,46,1.0335,0.8839,1.0319,1.2061,1.4097,-0.671804,-0.205094,0.194213,NA,TRUE,FALSE,0.828638,0.591975,28.6272,-0.135625,0.051686,0.306188,0.107704,0.148402,0.391848,-15.6908,5.1684,30.5445,11.188,16.7148,44.6519
LU,HYPERNETS,TRIOS,637,55,46,46,46,0.7098,0.7711,0.7087,0.8284,0.9683,-0.18936,0.168315,0.474325,NA,TRUE,FALSE,0.830071,0.592574,22.1332,-0.234616,-0.051193,0.156733,0.106813,0.164629,0.333133,-30.7301,-5.3957,15.6732,11.1857,16.7014,44.8659
LU,TRIOS,HYPERNETS,637,55,46,46,46,1.0344,0.8836,1.0328,1.2071,1.411,-0.669251,-0.203181,0.195568,NA,TRUE,FALSE,0.830071,0.592574,28.7522,-0.135495,0.053959,0.30805,0.106703,0.147781,0.392011,-15.6732,5.3957,30.7301,11.1857,16.7014,44.8659
LU,HYPERNETS,TRIOS,638,55,46,46,46,0.7103,0.7709,0.7091,0.8288,0.9687,-0.190596,0.166346,0.471746,NA,TRUE,FALSE,0.829017,0.592141,22.1807,-0.234683,-0.052728,0.156434,0.107468,0.167281,0.332736,-30.7427,-5.5665,15.6434,11.1932,16.7278,44.9132
LU,TRIOS,HYPERNETS,638,55,46,46,46,1.034,0.8837,1.0323,1.2065,1.4102,-0.665242,-0.200704,0.196757,NA,TRUE,FALSE,0.829017,0.592141,28.8284,-0.135272,0.055668,0.308187,0.106009,0.148945,0.392638,-15.6434,5.5665,30.7427,11.1932,16.7278,44.9132
LU,HYPERNETS,TRIOS,639,55,46,46,46,0.7113,0.7704,0.71,0.8298,0.9697,-0.188964,0.166743,0.471117,NA,TRUE,FALSE,0.825743,0.589889,22.2287,-0.233501,-0.051697,0.159073,0.109673,0.17043,0.333154,-30.5423,-5.4524,15.9072,11.2113,17.043,44.6283
LU,TRIOS,HYPERNETS,639,55,46,46,46,1.033,0.8845,1.0312,1.2051,1.4084,-0.663505,-0.200945,0.194862,NA,TRUE,FALSE,0.825743,0.589889,28.7901,-0.13724,0.054532,0.306193,0.107131,0.149816,0.391908,-15.9072,5.4524,30.5423,11.2113,17.043,44.6283
LU,HYPERNETS,TRIOS,640,55,46,46,46,0.712,0.7696,0.7108,0.8307,0.9708,-0.186786,0.16755,0.470751,NA,TRUE,FALSE,0.82205,0.587747,22.331,-0.231825,-0.050449,0.163296,0.110679,0.174198,0.334194,-30.261,-5.3133,16.3289,11.2787,17.4217,44.4919
LU,TRIOS,HYPERNETS,640,55,46,46,46,1.0319,0.885,1.0301,1.2038,1.4069,-0.662288,-0.201704,0.192412,NA,TRUE,FALSE,0.82205,0.587747,28.7861,-0.140363,0.053137,0.303412,0.109411,0.150707,0.391723,-16.3289,5.3133,30.261,11.2787,17.4217,44.4919
LU,HYPERNETS,TRIOS,641,55,46,46,46,0.7114,0.7688,0.7101,0.8299,0.9699,-0.184362,0.168561,0.470555,NA,TRUE,FALSE,0.82145,0.587491,22.4045,-0.231676,-0.052337,0.165294,0.110653,0.17532,0.334612,-30.2386,-5.5233,16.5289,11.3724,17.5318,44.4589
LU,TRIOS,HYPERNETS,641,55,46,46,46,1.0329,0.8858,1.0311,1.205,1.4082,-0.662619,-0.203109,0.190091,NA,TRUE,FALSE,0.82145,0.587491,28.8565,-0.141841,0.055238,0.303215,0.109704,0.152069,0.393517,-16.5289,5.5233,30.2386,11.3724,17.5318,44.4589
LU,HYPERNETS,TRIOS,642,55,46,46,46,0.7107,0.7685,0.7095,0.8291,0.969,-0.182789,0.168881,0.469797,NA,TRUE,FALSE,0.821211,0.587153,22.4375,-0.232537,-0.05465,0.164152,0.110754,0.176412,0.335739,-30.3859,-5.7815,16.4148,11.364,17.727,44.5373
LU,TRIOS,HYPERNETS,642,55,46,46,46,1.0338,0.8862,1.032,1.2061,1.4095,-0.66218,-0.203684,0.188642,NA,TRUE,FALSE,0.821211,0.587153,28.9232,-0.140999,0.057822,0.304701,0.108863,0.153371,0.393467,-16.4148,5.7815,30.3859,11.364,17.727,44.5373
LU,HYPERNETS,TRIOS,643,55,46,46,46,0.7115,0.7688,0.7103,0.83,0.97,-0.182415,0.168105,0.468044,NA,TRUE,FALSE,0.818006,0.584636,22.4449,-0.23189,-0.053853,0.16609,0.112473,0.173404,0.336228,-30.2764,-5.6922,16.6079,11.3286,17.8103,44.5368
LU,TRIOS,HYPERNETS,643,55,46,46,46,1.0327,0.886,1.0309,1.2048,1.4079,-0.658976,-0.202527,0.188054,NA,TRUE,FALSE,0.818006,0.584636,28.9039,-0.142417,0.056927,0.303608,0.109469,0.1542,0.392354,-16.6079,5.6922,30.2764,11.3286,17.8103,44.5368
LU,HYPERNETS,TRIOS,644,55,46,46,46,0.7131,0.7698,0.7115,0.8311,0.9709,-0.181679,0.165777,0.46321,NA,TRUE,FALSE,0.810851,0.579869,22.4817,-0.232046,-0.054153,0.16627,0.113436,0.174321,0.340443,-30.2951,-5.7258,16.6267,11.6205,17.8462,44.7284
LU,TRIOS,HYPERNETS,644,55,46,46,46,1.0323,0.8857,1.03,1.2032,1.4055,-0.651057,-0.199459,0.187121,NA,TRUE,FALSE,0.810851,0.579869,28.8872,-0.142562,0.057262,0.30372,0.106295,0.155817,0.392425,-16.6267,5.7258,30.2951,11.6205,17.8462,44.7284
LU,HYPERNETS,TRIOS,645,55,46,46,46,0.7184,0.7683,0.7168,0.8375,0.9784,-0.180471,0.164803,0.460346,NA,TRUE,FALSE,0.795805,0.573836,22.7282,-0.225834,-0.053866,0.179413,0.106205,0.184853,0.335964,-29.2445,-5.6933,17.9384,11.8829,18.85,44.448
LU,TRIOS,HYPERNETS,645,55,46,46,46,1.0243,0.8869,1.0221,1.1941,1.395,-0.64219,-0.196789,0.18446,NA,TRUE,FALSE,0.795805,0.573836,28.7569,-0.152079,0.056933,0.293158,0.113493,0.158601,0.387336,-17.9384,5.6933,29.2445,11.8829,18.85,44.448
LU,HYPERNETS,TRIOS,646,55,46,46,46,0.7235,0.7682,0.723,0.8456,0.9889,-0.173441,0.170856,0.465245,NA,TRUE,FALSE,0.781036,0.566119,22.9949,-0.222451,-0.03935,0.18831,0.097208,0.194016,0.33992,-28.6828,-4.0965,18.8309,10.4956,19.8564,42.3182
LU,TRIOS,HYPERNETS,646,55,46,46,46,1.012,0.8865,1.0112,1.1826,1.3831,-0.643498,-0.202062,0.175386,NA,TRUE,FALSE,0.781036,0.566119,28.3844,-0.158466,0.040969,0.287545,0.104958,0.166085,0.373002,-18.8309,4.0965,28.6828,10.4956,19.8564,42.3182
LU,HYPERNETS,TRIOS,647,55,46,46,46,0.7289,0.768,0.7289,0.8529,0.9979,-0.169196,0.173094,0.46562,NA,TRUE,FALSE,0.76668,0.557424,23.1717,-0.217002,-0.03115,0.200322,0.090726,0.203546,0.35275,-27.7894,-3.2154,20.0317,9.8582,20.4743,41.1518
LU,TRIOS,HYPERNETS,647,55,46,46,46,1.0021,0.8865,1.0021,1.1725,1.372,-0.638831,-0.202958,0.169544,NA,TRUE,FALSE,0.76668,0.557424,28.0549,-0.166883,0.032156,0.278625,0.093602,0.170868,0.367402,-20.0317,3.2154,27.7894,9.8582,20.4743,41.1518
LU,HYPERNETS,TRIOS,648,55,46,46,46,0.7278,0.7675,0.7275,0.8509,0.9954,-0.164548,0.174011,0.46344,NA,TRUE,FALSE,0.763099,0.553595,23.162,-0.217899,-0.029647,0.201385,0.091718,0.205219,0.350879,-27.9371,-3.0559,20.137,9.9185,20.5543,41.2701
LU,TRIOS,HYPERNETS,648,55,46,46,46,1.0051,0.8876,1.0046,1.1752,1.3746,-0.637067,-0.204492,0.16531,NA,TRUE,FALSE,0.763099,0.553595,28.0892,-0.167607,0.030564,0.280116,0.093215,0.171068,0.371148,-20.137,3.0559,27.9371,9.9185,20.5543,41.2701
LU,HYPERNETS,TRIOS,649,55,46,46,46,0.724,0.7671,0.7236,0.8463,0.9899,-0.163719,0.172167,0.459331,NA,TRUE,FALSE,0.765581,0.554068,23.1524,-0.221236,-0.036838,0.195459,0.093371,0.200707,0.346502,-28.49,-3.8248,19.545,10.0177,20.3265,41.7946
LU,TRIOS,HYPERNETS,649,55,46,46,46,1.0108,0.8877,1.0102,1.1816,1.3821,-0.634824,-0.20343,0.165387,NA,TRUE,FALSE,0.765581,0.554068,28.3787,-0.163488,0.03825,0.285693,0.099662,0.17021,0.376389,-19.545,3.8248,28.49,10.0177,20.3265,41.7946
LU,HYPERNETS,TRIOS,650,55,46,46,46,0.7204,0.7666,0.7201,0.8422,0.9851,-0.163391,0.17075,0.456419,NA,TRUE,FALSE,0.769125,0.555271,23.1387,-0.224905,-0.042701,0.189924,0.096211,0.195356,0.34274,-29.0999,-4.4606,18.9914,10.6453,19.9039,42.6314
LU,TRIOS,HYPERNETS,650,55,46,46,46,1.0156,0.8877,1.0151,1.1873,1.3888,-0.633868,-0.202735,0.165856,NA,TRUE,FALSE,0.769125,0.555271,28.6341,-0.159596,0.044607,0.291812,0.106453,0.168127,0.380405,-18.9914,4.4606,29.0999,10.6453,19.9039,42.6314
LU,HYPERNETS,TRIOS,651,55,46,46,46,0.7172,0.7667,0.7168,0.8384,0.9806,-0.163525,0.168818,0.452965,NA,TRUE,FALSE,0.772346,0.555796,23.0934,-0.228393,-0.047825,0.185144,0.100813,0.190231,0.341632,-29.6807,-5.0228,18.5133,11.2116,19.4691,43.1725
LU,TRIOS,HYPERNETS,651,55,46,46,46,1.0204,0.8877,1.0198,1.1928,1.3951,-0.631927,-0.201362,0.166764,NA,TRUE,FALSE,0.772346,0.555796,28.8626,-0.156205,0.050228,0.297595,0.112116,0.165419,0.385563,-18.5133,5.0228,29.6807,11.2116,19.4691,43.1725
LU,HYPERNETS,TRIOS,652,55,46,46,46,0.7151,0.7665,0.7146,0.8358,0.9775,-0.163464,0.167056,0.44966,NA,TRUE,FALSE,0.773599,0.555588,23.0731,-0.230698,-0.049787,0.184882,0.102855,0.188841,0.342936,-30.0647,-5.2397,18.4872,11.4648,19.1325,43.6553
LU,TRIOS,HYPERNETS,652,55,46,46,46,1.0238,0.888,1.023,1.1965,1.3994,-0.629244,-0.199884,0.167231,NA,TRUE,FALSE,0.773599,0.555588,29.0484,-0.15602,0.052398,0.301395,0.113394,0.16203,0.389035,-18.4872,5.2397,30.0647,11.4648,19.1325,43.6553
LU,HYPERNETS,TRIOS,653,55,46,46,46,0.7129,0.7641,0.7125,0.8334,0.9748,-0.159843,0.168625,0.449447,NA,TRUE,FALSE,0.774033,0.555784,23.2007,-0.23161,-0.050137,0.185053,0.102838,0.191667,0.34327,-30.2189,-5.2785,18.5044,11.463,19.5793,43.9926
LU,TRIOS,HYPERNETS,653,55,46,46,46,1.0264,0.8895,1.0259,1.1999,1.4035,-0.630798,-0.202335,0.163977,NA,TRUE,FALSE,0.774033,0.555784,29.2632,-0.156142,0.052787,0.302937,0.113579,0.1642,0.392244,-18.5044,5.2785,30.2189,11.463,19.5793,43.9926
LU,HYPERNETS,TRIOS,654,55,46,46,46,0.7149,0.7609,0.7144,0.8355,0.9771,-0.154092,0.171576,0.450041,NA,TRUE,FALSE,0.766125,0.553036,23.4995,-0.228616,-0.046816,0.197078,0.101735,0.203639,0.341877,-29.7187,-4.9116,19.707,11.3259,20.8331,43.3211
LU,TRIOS,HYPERNETS,654,55,46,46,46,1.0242,0.8913,1.0234,1.1969,1.3998,-0.629981,-0.205365,0.157705,NA,TRUE,FALSE,0.766125,0.553036,29.3029,-0.164621,0.049116,0.297981,0.113261,0.173517,0.390061,-19.707,4.9116,29.7187,11.3259,20.8331,43.3211
LU,HYPERNETS,TRIOS,655,55,46,46,46,0.7378,0.7613,0.7364,0.8606,1.0057,-0.156565,0.166214,0.442428,NA,FALSE,FALSE,0.72418,0.529036,23.9904,-0.20243,-0.02237,0.236826,0.083363,0.235035,0.358236,-25.4509,-2.2885,23.6822,9.0945,23.9608,40.1194
LU,TRIOS,HYPERNETS,655,55,46,46,46,0.9962,0.8933,0.9944,1.162,1.3579,-0.600777,-0.193143,0.155684,NA,FALSE,FALSE,0.72418,0.529036,28.3631,-0.191474,0.022888,0.255192,0.090689,0.193293,0.37603,-23.6822,2.2885,25.4509,9.0945,23.9608,40.1194
LU,HYPERNETS,TRIOS,656,55,46,46,46,0.7362,0.762,0.7352,0.8594,1.0046,-0.156484,0.165153,0.440306,NA,FALSE,FALSE,0.724805,0.528681,23.9975,-0.205706,-0.025621,0.235114,0.082528,0.232801,0.357603,-25.9794,-2.6306,23.5108,8.9955,23.7803,40.4948
LU,TRIOS,HYPERNETS,656,55,46,46,46,0.9969,0.8921,0.9955,1.1636,1.3602,-0.598915,-0.192179,0.155774,NA,FALSE,FALSE,0.724805,0.528681,28.4869,-0.19035,0.026317,0.260587,0.089958,0.192117,0.376378,-23.5108,2.6306,25.9794,8.9955,23.7803,40.4948
LU,HYPERNETS,TRIOS,657,55,46,46,46,0.7348,0.7634,0.7338,0.8578,1.0029,-0.162669,0.159574,0.435224,NA,FALSE,FALSE,0.729397,0.530964,23.9166,-0.208607,-0.029565,0.226235,0.084856,0.226548,0.358418,-26.4356,-3.0474,22.623,9.2731,22.9877,41.0213
LU,TRIOS,HYPERNETS,657,55,46,46,46,0.9984,0.8902,0.9972,1.1657,1.3628,-0.593102,-0.186017,0.162206,NA,FALSE,FALSE,0.729397,0.530964,28.6982,-0.184488,0.030481,0.265097,0.09089,0.188109,0.375719,-22.623,3.0474,26.4356,9.2731,22.9877,41.0213
LU,HYPERNETS,TRIOS,658,55,46,46,46,0.7311,0.7654,0.7305,0.8542,0.999,-0.170288,0.153272,0.429954,NA,TRUE,FALSE,0.738462,0.535706,23.7671,-0.215449,-0.037161,0.213024,0.088689,0.216085,0.357304,-27.5205,-3.8614,21.3016,9.5292,21.6084,41.8718
LU,TRIOS,HYPERNETS,658,55,46,46,46,1.0019,0.887,1.001,1.1706,1.369,-0.588597,-0.179426,0.170463,NA,TRUE,FALSE,0.738462,0.535706,29.0071,-0.175603,0.038633,0.275782,0.09406,0.179281,0.379999,-21.3016,3.8614,27.5205,9.5292,21.6084,41.8718
LU,HYPERNETS,TRIOS,659,55,46,46,46,0.7049,0.7575,0.7042,0.8234,0.9628,-0.149331,0.170579,0.444164,NA,TRUE,FALSE,0.782931,0.556766,23.656,-0.240302,-0.061525,0.192417,0.109324,0.197183,0.334335,-31.7245,-6.5564,19.2409,11.9823,20.0079,44.9868
LU,TRIOS,HYPERNETS,659,55,46,46,46,1.0396,0.8957,1.0386,1.2145,1.4201,-0.630759,-0.207162,0.155096,NA,TRUE,FALSE,0.782931,0.556766,30.2208,-0.161355,0.065571,0.318151,0.113054,0.167905,0.411437,-19.2409,6.5564,31.7245,11.9823,20.0079,44.9868
LU,HYPERNETS,TRIOS,660,55,46,46,46,0.7012,0.7588,0.7001,0.8183,0.9564,-0.15362,0.166456,0.440302,NA,TRUE,FALSE,0.794589,0.56379,23.6086,-0.245682,-0.067726,0.183814,0.11448,0.188861,0.320733,-32.6717,-7.2647,18.3809,12.0117,19.1851,46.2002
LU,TRIOS,HYPERNETS,660,55,46,46,46,1.0472,0.8947,1.0455,1.222,1.4283,-0.628901,-0.203416,0.160615,NA,TRUE,FALSE,0.794589,0.56379,30.6612,-0.155265,0.072648,0.327704,0.112451,0.163656,0.41694,-18.3809,7.2647,32.6717,12.0117,19.1851,46.2002
LU,HYPERNETS,TRIOS,661,55,46,46,46,0.7003,0.7599,0.6994,0.8176,0.9558,-0.158642,0.162876,0.437905,NA,TRUE,FALSE,0.800819,0.568089,23.6347,-0.247401,-0.071282,0.180662,0.113624,0.18451,0.322954,-32.972,-7.6757,18.0658,12.1751,18.6075,47.0155
LU,TRIOS,HYPERNETS,661,55,46,46,46,1.0476,0.8931,1.0463,1.2231,1.4299,-0.626139,-0.199215,0.16598,NA,TRUE,FALSE,0.800819,0.568089,30.8872,-0.153011,0.07676,0.330683,0.112009,0.162087,0.418047,-18.0658,7.6757,32.972,12.1751,18.6075,47.0155
LU,HYPERNETS,TRIOS,662,55,46,46,46,0.7014,0.7615,0.7007,0.8193,0.958,-0.164629,0.158473,0.434807,NA,TRUE,FALSE,0.802805,0.569705,23.6432,-0.247523,-0.071291,0.180496,0.114039,0.183507,0.324291,-32.9864,-7.677,18.0491,12.2444,18.5112,47.207
LU,TRIOS,HYPERNETS,662,55,46,46,46,1.045,0.8907,1.0439,1.2206,1.4271,-0.620534,-0.193428,0.171855,NA,TRUE,FALSE,0.802805,0.569705,30.9785,-0.152891,0.076777,0.330759,0.112453,0.162269,0.417018,-18.0491,7.677,32.9864,12.2444,18.5112,47.207
LU,HYPERNETS,TRIOS,663,55,46,46,46,0.7032,0.7634,0.7026,0.8216,0.9607,-0.169824,0.154589,0.432016,NA,TRUE,FALSE,0.803136,0.570085,23.6423,-0.247158,-0.070908,0.180472,0.114625,0.183377,0.325588,-32.9196,-7.6326,18.0466,12.2285,18.4903,47.2994
LU,TRIOS,HYPERNETS,663,55,46,46,46,1.0419,0.8886,1.0409,1.2172,1.4233,-0.614906,-0.188164,0.17677,NA,TRUE,FALSE,0.803136,0.570085,30.9901,-0.152873,0.076333,0.330068,0.112511,0.163311,0.414983,-18.0466,7.6326,32.9196,12.2285,18.4903,47.2994
LU,HYPERNETS,TRIOS,664,55,46,46,46,0.7047,0.7648,0.7043,0.8237,0.9634,-0.174624,0.151035,0.429476,NA,TRUE,FALSE,0.803646,0.570515,23.6638,-0.246686,-0.071137,0.180615,0.112695,0.184208,0.326696,-32.8341,-7.6594,18.0607,12.1166,18.5542,47.3809
LU,TRIOS,HYPERNETS,664,55,46,46,46,1.0387,0.8866,1.038,1.214,1.4199,-0.609818,-0.183362,0.181262,NA,TRUE,FALSE,0.803646,0.570515,31.0175,-0.152972,0.076603,0.32919,0.112203,0.162182,0.413556,-18.0607,7.6594,32.8341,12.1166,18.5542,47.3809
LU,HYPERNETS,TRIOS,665,55,46,46,46,0.7067,0.7662,0.7063,0.8262,0.9664,-0.179214,0.147514,0.426839,NA,TRUE,FALSE,0.803204,0.57035,23.6787,-0.24632,-0.070904,0.181527,0.110335,0.18455,0.326433,-32.7653,-7.6326,18.1517,11.9945,18.549,47.1318
LU,TRIOS,HYPERNETS,665,55,46,46,46,1.0353,0.885,1.0348,1.2104,1.4158,-0.604327,-0.178552,0.185449,NA,TRUE,FALSE,0.803204,0.57035,31.0147,-0.153623,0.076336,0.32846,0.111695,0.161041,0.411125,-18.1517,7.6326,32.7653,11.9945,18.549,47.1318
LU,HYPERNETS,TRIOS,666,55,46,46,46,0.7086,0.7672,0.7084,0.8287,0.9694,-0.182781,0.144868,0.424949,NA,TRUE,FALSE,0.802373,0.570148,23.7214,-0.245902,-0.06988,0.18171,0.109153,0.185626,0.328062,-32.688,-7.5143,18.17,11.8562,18.6245,47.0089
LU,TRIOS,HYPERNETS,666,55,46,46,46,1.0319,0.8837,1.0315,1.2067,1.4117,-0.599888,-0.174816,0.188545,NA,TRUE,FALSE,0.802373,0.570148,31.0058,-0.153754,0.075155,0.327652,0.111544,0.161591,0.408753,-18.17,7.5143,32.688,11.8562,18.6245,47.0089
LU,HYPERNETS,TRIOS,667,55,46,46,46,0.7091,0.7677,0.7089,0.8294,0.9704,-0.184548,0.143156,0.423254,NA,TRUE,FALSE,0.802267,0.570171,23.7563,-0.245834,-0.07001,0.180656,0.109585,0.185163,0.328411,-32.6745,-7.5296,18.0646,11.8768,18.6755,47.1531
LU,TRIOS,HYPERNETS,667,55,46,46,46,1.0308,0.8831,1.0306,1.2057,1.4106,-0.597053,-0.172603,0.190187,NA,TRUE,FALSE,0.802267,0.570171,31.0545,-0.152998,0.075312,0.327502,0.11068,0.161386,0.40894200000000003,-18.0646,7.5296,32.6745,11.8768,18.6755,47.1531
LU,HYPERNETS,TRIOS,668,55,46,46,46,0.71,0.7681,0.7099,0.8306,0.9717,-0.185986,0.141536,0.421476,NA,TRUE,FALSE,0.80085,0.569589,23.8036,-0.245053,-0.069641,0.180803,0.109671,0.185263,0.329013,-32.5343,-7.4876,18.0795,11.8751,18.7521,47.2617
LU,TRIOS,HYPERNETS,668,55,46,46,46,1.0293,0.8829,1.0291,1.204,1.4087,-0.593715,-0.170411,0.191398,NA,TRUE,FALSE,0.80085,0.569589,31.0763,-0.153107,0.074898,0.326071,0.109982,0.162585,0.40956,-18.0795,7.4876,32.5343,11.8751,18.7521,47.2617
LU,HYPERNETS,TRIOS,669,55,46,46,46,0.7118,0.7683,0.7117,0.8328,0.9743,-0.187567,0.139877,0.419736,NA,TRUE,FALSE,0.797809,0.567895,23.8509,-0.24369,-0.066418,0.181419,0.108975,0.188184,0.330531,-32.2916,-7.1165,18.1412,11.8283,18.9906,47.0545
LU,TRIOS,HYPERNETS,669,55,46,46,46,1.0265,0.8822,1.0263,1.2008,1.405,-0.589734,-0.167969,0.192505,NA,TRUE,FALSE,0.797809,0.567895,31.0494,-0.15355,0.071187,0.323605,0.110447,0.162868,0.409795,-18.1412,7.1165,32.2916,11.8283,18.9906,47.0545
LU,HYPERNETS,TRIOS,670,55,46,46,46,0.7126,0.7683,0.7124,0.8335,0.9751,-0.184154,0.141953,0.420702,NA,TRUE,FALSE,0.794419,0.565618,23.8757,-0.242882,-0.064428,0.186389,0.110062,0.191301,0.332636,-32.152,-6.8884,18.6376,11.9482,19.4421,46.743
LU,TRIOS,HYPERNETS,670,55,46,46,46,1.0259,0.8832,1.0256,1.1998,1.4037,-0.590518,-0.170316,0.188861,NA,TRUE,FALSE,0.794419,0.565618,30.9573,-0.157088,0.068902,0.322226,0.109424,0.163612,0.409641,-18.6376,6.8884,32.152,11.9482,19.4421,46.743
LU,HYPERNETS,TRIOS,671,55,46,46,46,0.7147,0.7691,0.7142,0.8354,0.977,-0.182765,0.142027,0.419722,NA,TRUE,FALSE,0.789088,0.562161,23.8881,-0.241005,-0.061643,0.190357,0.108423,0.195382,0.33473,-31.8263,-6.5699,19.0345,11.8936,19.8839,46.3312
LU,TRIOS,HYPERNETS,671,55,46,46,46,1.0242,0.8836,1.0235,1.1971,1.4001,-0.587659,-0.170019,0.18706,NA,TRUE,FALSE,0.789088,0.562161,30.8288,-0.1599,0.065705,0.318977,0.110736,0.165857,0.40663,-19.0345,6.5699,31.8263,11.8936,19.8839,46.3312
LU,HYPERNETS,TRIOS,672,55,46,46,46,0.716,0.7689,0.7156,0.8371,0.9791,-0.183766,0.140746,0.418173,NA,TRUE,FALSE,0.786263,0.560482,23.9482,-0.239559,-0.06086,0.194667,0.106061,0.197899,0.338826,-31.5731,-6.4812,19.4659,11.6953,19.9048,46.2648
LU,TRIOS,HYPERNETS,672,55,46,46,46,1.0218,0.8831,1.0213,1.1947,1.3974,-0.584368,-0.168145,0.187685,NA,TRUE,FALSE,0.786263,0.560482,30.8327,-0.162936,0.064819,0.316419,0.111362,0.166005,0.404103,-19.4659,6.4812,31.5731,11.6953,19.9048,46.2648
LU,HYPERNETS,TRIOS,673,55,46,46,46,0.7164,0.7683,0.7161,0.8377,0.9799,-0.182932,0.14094,0.417811,NA,TRUE,FALSE,0.784148,0.558919,23.9861,-0.23863,-0.060723,0.195298,0.105191,0.197904,0.340482,-31.411,-6.4656,19.5293,11.6432,20.1071,46.1152
LU,TRIOS,HYPERNETS,673,55,46,46,46,1.021,0.8834,1.0205,1.1938,1.3964,-0.583446,-0.168252,0.186689,NA,TRUE,FALSE,0.784148,0.558919,30.8225,-0.163382,0.064663,0.314782,0.111748,0.16792,0.403849,-19.5293,6.4656,31.411,11.6432,20.1071,46.1152
LU,HYPERNETS,TRIOS,674,55,46,46,46,0.7173,0.7681,0.7169,0.8386,0.981,-0.183212,0.140114,0.416519,NA,TRUE,FALSE,0.781682,0.55707,24.006,-0.237219,-0.061335,0.195975,0.102305,0.198823,0.34118,-31.1667,-6.5352,19.597,11.3985,20.0406,46.197
LU,TRIOS,HYPERNETS,674,55,46,46,46,1.0199,0.8834,1.0194,1.1924,1.3948,-0.58098,-0.167075,0.186764,NA,TRUE,FALSE,0.781682,0.55707,30.7881,-0.163855,0.065361,0.312325,0.110507,0.167746,0.403938,-19.597,6.5352,31.1667,11.3985,20.0406,46.197
LU,HYPERNETS,TRIOS,675,55,46,46,46,0.7177,0.7681,0.7174,0.8391,0.9816,-0.182891,0.139783,0.415635,NA,TRUE,FALSE,0.779733,0.555978,24.0365,-0.236714,-0.062467,0.196579,0.102112,0.198673,0.343923,-31.0778,-6.6639,19.6574,11.3744,19.9149,46.3
LU,TRIOS,HYPERNETS,675,55,46,46,46,1.0193,0.8834,1.0188,1.1917,1.394,-0.579376,-0.166577,0.186322,NA,TRUE,FALSE,0.779733,0.555978,30.7825,-0.164278,0.066648,0.311417,0.110568,0.167437,0.404556,-19.6574,6.6639,31.0778,11.3744,19.9149,46.3
LU,HYPERNETS,TRIOS,676,55,46,46,46,0.7178,0.7676,0.7174,0.8391,0.9814,-0.180783,0.140836,0.415811,NA,TRUE,FALSE,0.777942,0.55487,24.0742,-0.236387,-0.061938,0.198648,0.102524,0.200155,0.343397,-31.0191,-6.6034,19.8647,11.4251,20.0747,46.1605
LU,TRIOS,HYPERNETS,676,55,46,46,46,1.0195,0.8843,1.0189,1.1918,1.3939,-0.579607,-0.167843,0.184204,NA,TRUE,FALSE,0.777942,0.55487,30.7774,-0.165725,0.06604,0.310804,0.111517,0.168446,0.40506,-19.8647,6.6034,31.0191,11.4251,20.0747,46.1605
