file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Bias,Error,MRD,MARD,RMSE,MSA,MAPE
HYPERNETS_vs_HYPERPRO_vs_20240809T074500_RHOW.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.400667,36.01495,0.79,10,2024-08-09T10:45:00Z,2024-08-09T09:45:00Z,60,20,321,0.91,1.22,-20.69,20.69,-0.171406,0.171406,0.002067,0.001407,27.62
HYPERNETS_vs_HYPERPRO_vs_20240809T080000_RHOW.csv,Hyp,HYPERPRO,22.4008,36.014333,22.403399999999998,36.0082,0.72,10,2024-08-09T10:00:00Z,2024-08-09T10:45:00Z,45,20,321,1.16,0.95,19.75,19.75,0.197487,0.197487,0.002833,0.001903,26.98
HYPERNETS_vs_HYPERPRO_vs_20240809T080000_RHOW.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.4008,36.014333,0.72,10,2024-08-09T10:45:00Z,2024-08-09T10:00:00Z,45,20,321,0.86,1.05,-19.75,19.75,-0.164918,0.166078,0.002833,0.001903,19.89
HYPERNETS_vs_HYPERPRO_vs_20240809T081500_RHOW.csv,Hyp,HYPERPRO,22.4016,36.011832999999996,22.403399999999998,36.0082,0.44,10,2024-08-09T10:15:00Z,2024-08-09T10:45:00Z,30,20,321,1.13,0.95,16.22,16.39,0.162194,0.162194,0.002418,0.001582,23.34
HYPERNETS_vs_HYPERPRO_vs_20240809T081500_RHOW.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.4016,36.011832999999996,0.44,10,2024-08-09T10:45:00Z,2024-08-09T10:15:00Z,30,20,321,0.88,1.05,-16.22,16.39,-0.139558,0.142823,0.002418,0.001582,17.61
HYPERNETS_vs_HYPERPRO_vs_20240809T082400_RHOW.csv,Hyp,HYPERPRO,22.401782999999998,36.0111,22.403399999999998,36.0082,0.35,10,2024-08-09T10:24:00Z,2024-08-09T10:45:00Z,21,20,321,1.1,0.76,20.8,20.8,0.207965,0.207965,0.002226,0.001564,126.45
HYPERNETS_vs_HYPERPRO_vs_20240809T082400_RHOW.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.401782999999998,36.0111,0.35,10,2024-08-09T10:45:00Z,2024-08-09T10:24:00Z,21,20,321,0.9,1.29,-20.8,20.8,-0.172162,0.172162,0.002226,0.001564,30.01
HYPERNETS_vs_HYPERPRO_vs_20240809T091500_RHOW.csv,Hyp,HYPERPRO,22.3931,36.0119,22.403399999999998,36.0082,1.01,10,2024-08-09T11:15:00Z,2024-08-09T10:45:00Z,30,20,321,1.12,0.9,18.03,18.03,0.180255,0.180255,0.002368,0.001568,33.64
HYPERNETS_vs_HYPERPRO_vs_20240809T091500_RHOW.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.3931,36.0119,1.01,10,2024-08-09T10:45:00Z,2024-08-09T11:15:00Z,30,20,321,0.89,1.11,-18.03,18.03,-0.152725,0.152725,0.002368,0.001568,21.7
HYPERNETS_vs_HYPERPRO_vs_20240809T093000_RHOW.csv,Hyp,HYPERPRO,22.385299999999997,36.0155,22.403399999999998,36.0082,1.82,10,2024-08-09T11:30:00Z,2024-08-09T10:45:00Z,45,20,321,1.02,0.95,2,2.97,0.019973,0.029398,9.48e-4,4.27e-4,10.84
